YEAR,MONTH,Date 2,DATE,VENDOR,Balanced data, PAYMENT , ADJUSTMENT ,Receipt,NOTAS,Frozen Initial Balance
2022,JUN,9/6/2022,"Thursday, June 09, 2022",TARTAN,TARTAN,-$390000.00,,,,
2022,JUN,9/6/2022,"Thursday, June 09, 2022",TARTAN,TARTAN,-$394000.00,,,,
2022,JUN,16/6/2022,"Thursday, June 16, 2022",TARTAN,TARTAN,-$375000.00,,,,
2022,JUN,23/6/2022,"Thursday, June 23, 2022",TARTAN,TARTAN,-$390000.00,,,,
2022,JUN,23/6/2022,"Thursday, June 23, 2022",TARTAN,TARTAN,-$85000.00,,,,
2022,JUN,30/6/2022,"Thursday, June 30, 2022",TARTAN,TARTAN,-$13000.00,,,,
2023,MAR,,"Thursday, March 02, 2023",TARTAN,TARTAN,-$141000.00,,,,
2023,MAR,,"Thursday, March 09, 2023",TARTAN,TARTAN,-$305000.00,,,,
2023,MAR,,"Thursday, March 09, 2023",TARTAN,TARTAN,-$90000.00,,,,
2023,MAR,,"Thursday, March 09, 2023",TARTAN,TARTAN,-$290000.00,,,,
2023,MAR,,"Thursday, March 23, 2023",TARTAN,TARTAN,-$67500.00,,,,
2023,MAR,,"Thursday, March 23, 2023",TARTAN,TARTAN,-$30000.00,,,,
2023,MAR,,"Thursday, March 23, 2023",TARTAN,TARTAN,-$110000.00,,,,
2022,MAY,12/5/2022,"Thursday, May 12, 2022",TARTAN,TARTAN,-$173000.00,,,,
2022,MAY,12/5/2022,"Thursday, May 12, 2022",TARTAN,TARTAN,-$270000.00,,,,
2022,MAY,19/5/2022,"Thursday, May 19, 2022",TARTAN,TARTAN,-$475000.00,,,,
2022,MAY,26/5/2022,"Thursday, May 26, 2022",TARTAN,TARTAN,-$246000.00,,,,
2022,MAY,26/5/2022,"Thursday, May 26, 2022",TARTAN,TARTAN,-$246000.00,,,,
2022,MAY,26/5/2022,"Thursday, May 26, 2022",TARTAN,TARTAN,-$9475.00,,,,
2022,MAY,26/5/2022,"Thursday, May 26, 2022",TARTAN,TARTAN,-$158000.00,,,,
2022,MAY,26/5/2022,"Thursday, May 26, 2022",TARTAN,TARTAN,-$259000.00,,,,
2022,MAY,26/5/2022,"Thursday, May 26, 2022",TARTAN,TARTAN,-$55000.00,,,,
2022,NOV,,"Thursday, November 10, 2022",TARTAN,TARTAN,-$325000.00,,,,
2022,NOV,,"Thursday, November 10, 2022",TARTAN,TARTAN,-$575000.00,,,,
2022,NOV,,"Thursday, November 10, 2022",TARTAN,TARTAN,-$580000.00,,,,
2022,NOV,,"Thursday, November 10, 2022",TARTAN,TARTAN,-$350000.00,,,,
2022,NOV,,"Thursday, November 17, 2022",TARTAN,TARTAN,-$250000.00,,,,
2022,NOV,,"Thursday, November 17, 2022",TARTAN,TARTAN,-$250000.00,,,,
2022,NOV,,"Thursday, November 17, 2022",TARTAN,TARTAN,-$475000.00,,,,
2022,OCT,,"Thursday, October 06, 2022",TARTAN,TARTAN,-$175000.00,,,,
2022,OCT,,"Thursday, October 06, 2022",TARTAN,TARTAN,-$235000.00,,,,
2022,OCT,,"Thursday, October 06, 2022",TARTAN,TARTAN,-$120000.00,,,,
2022,OCT,,"Thursday, October 13, 2022",TARTAN,TARTAN,-$105000.00,,,,
2022,OCT,,"Thursday, October 13, 2022",TARTAN,TARTAN,-$120000.00,,,,
2022,OCT,,"Thursday, October 13, 2022",TARTAN,TARTAN,-$230000.00,,,,
2022,OCT,,"Thursday, October 20, 2022",TARTAN,TARTAN,-$170000.00,,,,
2022,OCT,,"Thursday, October 20, 2022",TARTAN,TARTAN,-$100000.00,,,,
2022,OCT,,"Thursday, October 20, 2022",TARTAN,TARTAN,-$150000.00,,,,
2022,OCT,,"Thursday, October 20, 2022",TARTAN,TARTAN,-$50000.00,,,,
2022,OCT,,"Thursday, October 27, 2022",TARTAN,TARTAN,-$110000.00,,,,
2022,OCT,,"Thursday, October 27, 2022",TARTAN,TARTAN,-$130000.00,,,,
2022,OCT,,"Thursday, October 27, 2022",TARTAN,TARTAN,-$28500.00,,,,
2022,SEP,,"Thursday, September 01, 2022",TARTAN,TARTAN,-$95000.00,,,,
2022,SEP,,"Thursday, September 01, 2022",TARTAN,TARTAN,-$350000.00,,,,
2022,SEP,,"Thursday, September 08, 2022",TARTAN,TARTAN,-$65000.00,,,,
2022,SEP,,"Thursday, September 08, 2022",TARTAN,TARTAN,-$395000.00,,,,
2022,SEP,,"Thursday, September 15, 2022",TARTAN,TARTAN,-$645000.00,,,,
2022,SEP,,"Thursday, September 22, 2022",TARTAN,TARTAN,-$200000.00,,,,
2022,SEP,,"Thursday, September 22, 2022",TARTAN,TARTAN,-$200000.00,,,,
2022,SEP,,"Thursday, September 29, 2022",TARTAN,TARTAN,-$198000.00,,,,
2022,SEP,,"Thursday, September 29, 2022",TARTAN,TARTAN,-$250000.00,,,,
2022,SEP,,"Thursday, September 29, 2022",TARTAN,TARTAN,-$210000.00,,,,
2022,SEP,,"Thursday, September 29, 2022",TARTAN,TARTAN,-$300000.00,,,,
2022,AUG,2/8/2022,"Tuesday, August 02, 2022",TARTAN,TARTAN,-$215000.00,,,,
2022,AUG,,"Tuesday, August 09, 2022",TARTAN,TARTAN,-$100000.00,,,,
2022,AUG,,"Tuesday, August 09, 2022",TARTAN,TARTAN,-$23000.00,,,,
2022,AUG,,"Tuesday, August 09, 2022",TARTAN,TARTAN,-$232000.00,,,,
2022,AUG,,"Tuesday, August 16, 2022",TARTAN,TARTAN,-$350000.00,,,,
2022,AUG,,"Tuesday, August 16, 2022",TARTAN,TARTAN,-$152000.00,,,,
2022,AUG,,"Tuesday, August 16, 2022",TARTAN,TARTAN,-$385000.00,,,,
2022,AUG,,"Tuesday, August 23, 2022",TARTAN,TARTAN,-$325000.00,,,,
2022,AUG,,"Tuesday, August 23, 2022",TARTAN,TARTAN,-$385000.00,,,,
2022,AUG,,"Tuesday, August 30, 2022",TARTAN,TARTAN,-$25000.00,,,,
2022,AUG,,"Tuesday, August 30, 2022",TARTAN,TARTAN,-$14000.00,,,,
2022,AUG,,"Tuesday, August 30, 2022",TARTAN,TARTAN,-$76500.00,,,,
2022,AUG,,"Tuesday, August 30, 2022",TARTAN,TARTAN,-$76500.00,,,,
2022,AUG,,"Tuesday, August 30, 2022",TARTAN,TARTAN,-$385000.00,,,,
2022,DEC,,"Tuesday, December 06, 2022",TARTAN,TARTAN,-$400000.00,,,,
2022,DEC,,"Tuesday, December 13, 2022",TARTAN,TARTAN,-$325000.00,,,,
2022,DEC,,"Tuesday, December 13, 2022",TARTAN,TARTAN,-$35000.00,,,,
2022,DEC,,"Tuesday, December 13, 2022",TARTAN,TARTAN,-$65000.00,,,,
2022,DEC,,"Tuesday, December 13, 2022",TARTAN,TARTAN,-$432245.00,,,,
2022,DEC,,"Tuesday, December 20, 2022",TARTAN,TARTAN,-$190000.00,,,,
2022,DEC,,"Tuesday, December 20, 2022",TARTAN,TARTAN,-$500000.00,,,,
2022,DEC,,"Tuesday, December 20, 2022",TARTAN,TARTAN,-$26250.00,,,,
2022,DEC,,"Tuesday, December 27, 2022",TARTAN,TARTAN,-$290000.00,,,,
2022,DEC,,"Tuesday, December 27, 2022",TARTAN,TARTAN,-$13500.00,,,,
2022,DEC,,"Tuesday, December 27, 2022",TARTAN,TARTAN,-$605000.00,,,,
2023,FEB,,"Tuesday, February 07, 2023",TARTAN,TARTAN,-$375000.00,,,,
2023,FEB,,"Tuesday, February 07, 2023",TARTAN,TARTAN,-$155000.00,,,,
2023,FEB,,"Tuesday, February 07, 2023",TARTAN,TARTAN,-$290000.00,,,,
2023,FEB,,"Tuesday, February 14, 2023",TARTAN,TARTAN,-$320000.00,,,,
2023,FEB,,"Tuesday, February 21, 2023",TARTAN,TARTAN,-$70050.00,,,,
2023,FEB,,"Tuesday, February 21, 2023",TARTAN,TARTAN,-$33000.00,,,,
2023,FEB,,"Tuesday, February 21, 2023",TARTAN,TARTAN,-$64000.00,,,,
2023,FEB,,"Tuesday, February 21, 2023",TARTAN,TARTAN,-$335000.00,,,,
2023,FEB,,"Tuesday, February 21, 2023",TARTAN,TARTAN,-$50000.00,,,,
2023,FEB,,"Tuesday, February 28, 2023",TARTAN,TARTAN,-$100000.00,,,,
2023,FEB,,"Tuesday, February 28, 2023",TARTAN,TARTAN,-$375000.00,,,,
2023,FEB,,"Tuesday, February 28, 2023",TARTAN,TARTAN,-$385000.00,,,,
2023,FEB,,"Tuesday, February 28, 2023",TARTAN,TARTAN,-$395000.00,,,,
2023,JAN,,"Tuesday, January 03, 2023",TARTAN,TARTAN,-$76500.00,,,,
2023,JAN,,"Tuesday, January 03, 2023",TARTAN,TARTAN,-$34500.00,,,,
2023,JAN,,"Tuesday, January 03, 2023",TARTAN,TARTAN,-$450000.00,,,,
2023,JAN,,"Tuesday, January 10, 2023",TARTAN,TARTAN,-$50000.00,,,,
2023,JAN,,"Tuesday, January 10, 2023",TARTAN,TARTAN,-$295000.00,,,,
2023,JAN,,"Tuesday, January 10, 2023",TARTAN,TARTAN,-$15000.00,,,,
2023,JAN,,"Tuesday, January 10, 2023",TARTAN,TARTAN,-$45000.00,,,,
2023,JAN,,"Tuesday, January 17, 2023",TARTAN,TARTAN,-$50000.00,,,,
2023,JAN,,"Tuesday, January 17, 2023",TARTAN,TARTAN,-$310000.00,,,,
2023,JAN,,"Tuesday, January 24, 2023",TARTAN,TARTAN,-$82000.00,,,,
2023,JAN,,"Tuesday, January 24, 2023",TARTAN,TARTAN,-$192000.00,,,,
2023,JAN,,"Tuesday, January 31, 2023",TARTAN,TARTAN,-$100000.00,,,,
2023,JAN,,"Tuesday, January 31, 2023",TARTAN,TARTAN,-$250000.00,,,,
2023,JAN,,"Tuesday, January 31, 2023",TARTAN,TARTAN,-$475000.00,,,,
2022,JUL,5/7/2022,"Tuesday, July 05, 2022",TARTAN,TARTAN,-$155000.00,,,,
2022,JUL,5/7/2022,"Tuesday, July 05, 2022",TARTAN,TARTAN,-$390000.00,,,,
2022,JUL,12/7/2022,"Tuesday, July 12, 2022",TARTAN,TARTAN,-$150000.00,,,,
2022,JUL,19/7/2022,"Tuesday, July 19, 2022",TARTAN,TARTAN,-$160000.00,,,,
2022,JUL,26/7/2022,"Tuesday, July 26, 2022",TARTAN,TARTAN,-$280000.00,,,,
2022,JUN,7/6/2022,"Tuesday, June 07, 2022",TARTAN,TARTAN,-$160000.00,,,,
2022,JUN,7/6/2022,"Tuesday, June 07, 2022",TARTAN,TARTAN,-$137000.00,,,,
2022,JUN,14/6/2022,"Tuesday, June 14, 2022",TARTAN,TARTAN,-$125000.00,,,,
2022,JUN,21/6/2022,"Tuesday, June 21, 2022",TARTAN,TARTAN,-$400000.00,,,,
2022,JUN,28/6/2022,"Tuesday, June 28, 2022",TARTAN,TARTAN,-$213000.00,,,,
2023,MAR,,"Tuesday, March 07, 2023",TARTAN,TARTAN,-$350000.00,,,,
2023,MAR,,"Tuesday, March 14, 2023",TARTAN,TARTAN,-$163000.00,,,,
2023,MAR,,"Tuesday, March 14, 2023",TARTAN,TARTAN,-$33000.00,,,,
2023,MAR,,"Tuesday, March 14, 2023",TARTAN,TARTAN,-$72500.00,,,,
2023,MAR,,"Tuesday, March 14, 2023",TARTAN,TARTAN,-$207000.00,,,,
2023,MAR,,"Tuesday, March 21, 2023",TARTAN,TARTAN,-$152000.00,,,,
2023,MAR,,"Tuesday, March 28, 2023",TARTAN,TARTAN,-$39000.00,,,,
2022,MAY,10/5/2022,"Tuesday, May 10, 2022",TARTAN,TARTAN,-$1300000.00,,,,
2022,MAY,17/5/2022,"Tuesday, May 17, 2022",TARTAN,TARTAN,-$198000.00,,,,
2022,MAY,24/5/2022,"Tuesday, May 24, 2022",TARTAN,TARTAN,-$124000.00,,,,
2022,MAY,24/5/2022,"Tuesday, May 24, 2022",TARTAN,TARTAN,-$2216.68,,,,
2022,MAY,24/5/2022,"Tuesday, May 24, 2022",TARTAN,TARTAN,-$317088.00,,,,
2022,MAY,31/5/2022,"Tuesday, May 31, 2022",TARTAN,TARTAN,-$249000.00,,,,
2022,MAY,31/5/2022,"Tuesday, May 31, 2022",TARTAN,TARTAN,-$120000.00,,,,
2022,NOV,,"Tuesday, November 01, 2022",TARTAN,TARTAN,-$110000.00,,,,
2022,NOV,,"Tuesday, November 08, 2022",TARTAN,TARTAN,-$25000.00,,,,
2022,NOV,,"Tuesday, November 08, 2022",TARTAN,TARTAN,-$70000.00,,,,
2022,NOV,,"Tuesday, November 15, 2022",TARTAN,TARTAN,-$275000.00,,,,
2022,NOV,,"Tuesday, November 15, 2022",TARTAN,TARTAN,-$350000.00,,,,
2022,NOV,,"Tuesday, November 15, 2022",TARTAN,TARTAN,-$450000.00,,,,
2022,NOV,,"Tuesday, November 22, 2022",TARTAN,TARTAN,-$35000.00,,,,
2022,NOV,,"Tuesday, November 22, 2022",TARTAN,TARTAN,-$25000.00,,,,
2022,NOV,,"Tuesday, November 22, 2022",TARTAN,TARTAN,-$182000.00,,,,
2022,NOV,,"Tuesday, November 22, 2022",TARTAN,TARTAN,-$60000.00,,,,
2022,NOV,,"Tuesday, November 22, 2022",TARTAN,TARTAN,-$75000.00,,,,
2022,NOV,,"Tuesday, November 29, 2022",TARTAN,TARTAN,-$600000.00,,,,
2022,NOV,,"Tuesday, November 29, 2022",TARTAN,TARTAN,-$115000.00,,,,
2022,OCT,,"Tuesday, October 04, 2022",TARTAN,TARTAN,-$450000.00,,,,
2022,OCT,,"Tuesday, October 04, 2022",TARTAN,TARTAN,-$195000.00,,,,
2022,OCT,,"Tuesday, October 04, 2022",TARTAN,TARTAN,-$250000.00,,,,
2022,OCT,,"Tuesday, October 11, 2022",TARTAN,TARTAN,-$160000.00,,,,
2022,OCT,,"Tuesday, October 11, 2022",TARTAN,TARTAN,-$950000.00,,,,
2022,OCT,,"Tuesday, October 11, 2022",TARTAN,TARTAN,-$430000.00,,,,
2022,OCT,,"Tuesday, October 18, 2022",TARTAN,TARTAN,-$150000.00,,,,
2022,OCT,,"Tuesday, October 18, 2022",TARTAN,TARTAN,-$90000.00,,,,
2022,OCT,,"Tuesday, October 18, 2022",TARTAN,TARTAN,-$250000.00,,,,
2022,OCT,,"Tuesday, October 25, 2022",TARTAN,TARTAN,-$100000.00,,,,
2022,OCT,,"Tuesday, October 25, 2022",TARTAN,TARTAN,-$405000.00,,,,
2022,OCT,,"Tuesday, October 25, 2022",TARTAN,TARTAN,-$255000.00,,,,
2022,OCT,,"Tuesday, October 25, 2022",TARTAN,TARTAN,-$75000.00,,,,
2022,OCT,,"Tuesday, October 25, 2022",TARTAN,TARTAN,-$125000.00,,,,
2022,SEP,,"Tuesday, September 06, 2022",TARTAN,TARTAN,-$405000.00,,,,
2022,SEP,,"Tuesday, September 06, 2022",TARTAN,TARTAN,-$90000.00,,,,
2022,SEP,,"Tuesday, September 13, 2022",TARTAN,TARTAN,-$188000.00,,,,
2022,SEP,,"Tuesday, September 13, 2022",TARTAN,TARTAN,-$52000.00,,,,
2022,SEP,,"Tuesday, September 13, 2022",TARTAN,TARTAN,-$96000.00,,,,
2022,SEP,,"Tuesday, September 20, 2022",TARTAN,TARTAN,-$155000.00,,,,
2022,SEP,,"Tuesday, September 27, 2022",TARTAN,TARTAN,-$210000.00,,,,
2022,SEP,,"Tuesday, September 27, 2022",TARTAN,TARTAN,-$295000.00,,,,
2022,AUG,3/8/2022,"Wednesday, August 03, 2022",TARTAN,TARTAN,-$225000.00,,,,
2022,AUG,3/8/2022,"Wednesday, August 03, 2022",TARTAN,TARTAN,-$165000.00,,,,
2022,AUG,,"Wednesday, August 10, 2022",TARTAN,TARTAN,-$98000.00,,,,
2022,AUG,,"Wednesday, August 10, 2022",TARTAN,TARTAN,-$140000.00,,,,
2022,AUG,,"Wednesday, August 10, 2022",TARTAN,TARTAN,-$27500.00,,,,
2022,AUG,,"Wednesday, August 17, 2022",TARTAN,TARTAN,-$375000.00,,,,
2022,AUG,,"Wednesday, August 17, 2022",TARTAN,TARTAN,-$200000.00,,,,
2022,AUG,,"Wednesday, August 24, 2022",TARTAN,TARTAN,-$380000.00,,,,
2022,AUG,,"Wednesday, August 24, 2022",TARTAN,TARTAN,-$370000.00,,,,
2022,AUG,,"Wednesday, August 31, 2022",TARTAN,TARTAN,-$375000.00,,,,
2022,DEC,,"Wednesday, December 07, 2022",TARTAN,TARTAN,-$400000.00,,,,
2022,DEC,,"Wednesday, December 14, 2022",TARTAN,TARTAN,-$270000.00,,,,
2022,DEC,,"Wednesday, December 14, 2022",TARTAN,TARTAN,-$350000.00,,,,
2022,DEC,,"Wednesday, December 14, 2022",TARTAN,TARTAN,-$285000.00,,,,
2022,DEC,,"Wednesday, December 21, 2022",TARTAN,TARTAN,-$475000.00,,,,
2022,DEC,,"Wednesday, December 21, 2022",TARTAN,TARTAN,-$69500.00,,,,
2022,DEC,,"Wednesday, December 28, 2022",TARTAN,TARTAN,-$136500.00,,,,
2022,DEC,,"Wednesday, December 28, 2022",TARTAN,TARTAN,-$385000.00,,,,
2022,DEC,,"Wednesday, December 28, 2022",TARTAN,TARTAN,-$355000.00,,,,
2022,DEC,,"Wednesday, December 28, 2022",TARTAN,TARTAN,-$90000.00,,,,
2023,FEB,,"Wednesday, February 01, 2023",TARTAN,TARTAN,-$50000.00,,,,
2023,FEB,,"Wednesday, February 01, 2023",TARTAN,TARTAN,-$450000.00,,,,
2023,FEB,,"Wednesday, February 01, 2023",TARTAN,TARTAN,-$475000.00,,,,
2023,FEB,,"Wednesday, February 01, 2023",TARTAN,TARTAN,-$495000.00,,,,
2023,FEB,,"Wednesday, February 08, 2023",TARTAN,TARTAN,-$90000.00,,,,
2023,FEB,,"Wednesday, February 08, 2023",TARTAN,TARTAN,-$120000.00,,,,
2023,FEB,,"Wednesday, February 08, 2023",TARTAN,TARTAN,-$225000.00,,,,
2023,FEB,,"Wednesday, February 08, 2023",TARTAN,TARTAN,-$250000.00,,,,
2023,FEB,,"Wednesday, February 08, 2023",TARTAN,TARTAN,-$150000.00,,,,
2023,FEB,,"Wednesday, February 08, 2023",TARTAN,TARTAN,-$76000.00,,,,
2023,FEB,,"Wednesday, February 15, 2023",TARTAN,TARTAN,-$35000.00,,,,
2023,FEB,,"Wednesday, February 15, 2023",TARTAN,TARTAN,-$350000.00,,,,
2023,FEB,,"Wednesday, February 22, 2023",TARTAN,TARTAN,-$20500.00,,,,
2023,FEB,,"Wednesday, February 22, 2023",TARTAN,TARTAN,-$36500.00,,,,
2023,JAN,,"Wednesday, January 04, 2023",TARTAN,TARTAN,-$385000.00,,,,
2023,JAN,,"Wednesday, January 04, 2023",TARTAN,TARTAN,-$150000.00,,,,
2023,JAN,,"Wednesday, January 04, 2023",TARTAN,TARTAN,-$110000.00,,,,
2023,JAN,,"Wednesday, January 04, 2023",TARTAN,TARTAN,-$350000.00,,,,
2023,JAN,,"Wednesday, January 11, 2023",TARTAN,TARTAN,-$125000.00,,,,
2023,JAN,,"Wednesday, January 11, 2023",TARTAN,TARTAN,-$255000.00,,,,
2023,JAN,,"Wednesday, January 11, 2023",TARTAN,TARTAN,-$136000.00,,,,
2023,JAN,,"Wednesday, January 11, 2023",TARTAN,TARTAN,-$130000.00,,,,
2023,JAN,,"Wednesday, January 18, 2023",TARTAN,TARTAN,-$83000.00,,,,
2023,JAN,,"Wednesday, January 18, 2023",TARTAN,TARTAN,-$24500.00,,,,
2023,JAN,,"Wednesday, January 18, 2023",TARTAN,TARTAN,-$115000.00,,,,
2023,JAN,,"Wednesday, January 18, 2023",TARTAN,TARTAN,-$200000.00,,,,
2023,JAN,,"Wednesday, January 18, 2023",TARTAN,TARTAN,-$163000.00,,,,
2023,JAN,,"Wednesday, January 18, 2023",TARTAN,TARTAN,-$125000.00,,,,
2023,JAN,,"Wednesday, January 25, 2023",TARTAN,TARTAN,-$325000.00,,,,
2023,JAN,,"Wednesday, January 25, 2023",TARTAN,TARTAN,-$390000.00,,,,
2023,JAN,,"Wednesday, January 25, 2023",TARTAN,TARTAN,-$18000.00,,,,
2023,JAN,,"Wednesday, January 25, 2023",TARTAN,TARTAN,-$34000.00,,,,
2022,JUL,6/7/2022,"Wednesday, July 06, 2022",TARTAN,TARTAN,-$300000.00,,,,
2022,JUL,13/7/2022,"Wednesday, July 13, 2022",TARTAN,TARTAN,-$183000.00,,,,
2022,JUL,20/7/2022,"Wednesday, July 20, 2022",TARTAN,TARTAN,-$110600.00,,,,
2022,JUL,27/7/2022,"Wednesday, July 27, 2022",TARTAN,TARTAN,-$24600.00,,,,
2022,JUL,27/7/2022,"Wednesday, July 27, 2022",TARTAN,TARTAN,-$200000.00,,,,
2022,JUL,27/7/2022,"Wednesday, July 27, 2022",TARTAN,TARTAN,-$49500.00,,,,
2022,JUN,1/6/2022,"Wednesday, June 01, 2022",TARTAN,TARTAN,-$200000.00,,,,
2022,JUN,8/6/2022,"Wednesday, June 08, 2022",TARTAN,TARTAN,-$350000.00,,,,
2022,JUN,8/6/2022,"Wednesday, June 08, 2022",TARTAN,TARTAN,-$155000.00,,,,
2022,JUN,8/6/2022,"Wednesday, June 08, 2022",TARTAN,TARTAN,-$375000.00,,,,
2022,JUN,8/6/2022,"Wednesday, June 08, 2022",TARTAN,TARTAN,-$300000.00,,,,
2022,JUN,15/6/2022,"Wednesday, June 15, 2022",TARTAN,TARTAN,-$275000.00,,,,
2022,JUN,15/6/2022,"Wednesday, June 15, 2022",TARTAN,TARTAN,-$160000.00,,,,
2022,JUN,15/6/2022,"Wednesday, June 15, 2022",TARTAN,TARTAN,-$390000.00,,,,
2022,JUN,22/6/2022,"Wednesday, June 22, 2022",TARTAN,TARTAN,-$425000.00,,,,
2022,JUN,22/6/2022,"Wednesday, June 22, 2022",TARTAN,TARTAN,-$400000.00,,,,
2022,JUN,29/6/2022,"Wednesday, June 29, 2022",TARTAN,TARTAN,-$160000.00,,,,
2022,JUN,29/6/2022,"Wednesday, June 29, 2022",TARTAN,TARTAN,-$50000.00,,,,
2023,MAR,,"Wednesday, March 01, 2023",TARTAN,TARTAN,-$395000.00,,,,
2023,MAR,,"Wednesday, March 01, 2023",TARTAN,TARTAN,-$141000.00,,,,
2023,MAR,,"Wednesday, March 08, 2023",TARTAN,TARTAN,-$325000.00,,,,
2023,MAR,,"Wednesday, March 08, 2023",TARTAN,TARTAN,-$160000.00,,,,
2023,MAR,,"Wednesday, March 15, 2023",TARTAN,TARTAN,-$24000.00,,,,
2023,MAR,,"Wednesday, March 15, 2023",TARTAN,TARTAN,-$79000.00,,,,
2022,MAY,18/5/2022,"Wednesday, May 18, 2022",TARTAN,TARTAN,-$197000.00,,,,
2022,MAY,18/5/2022,"Wednesday, May 18, 2022",TARTAN,TARTAN,-$209000.00,,,,
2022,MAY,18/5/2022,"Wednesday, May 18, 2022",TARTAN,TARTAN,-$59000.00,,,,
2022,MAY,25/5/2022,"Wednesday, May 25, 2022",TARTAN,TARTAN,-$342000.00,,,,
2022,NOV,,"Wednesday, November 02, 2022",TARTAN,TARTAN,-$115000.00,,,,
2022,NOV,,"Wednesday, November 02, 2022",TARTAN,TARTAN,-$50000.00,,,,
2022,NOV,,"Wednesday, November 02, 2022",TARTAN,TARTAN,-$107500.00,,,,
2022,NOV,,"Wednesday, November 16, 2022",TARTAN,TARTAN,-$250000.00,,,,
2022,NOV,,"Wednesday, November 16, 2022",TARTAN,TARTAN,-$80000.00,,,,
2022,NOV,,"Wednesday, November 16, 2022",TARTAN,TARTAN,-$300000.00,,,,
2022,NOV,,"Wednesday, November 16, 2022",TARTAN,TARTAN,-$425000.00,,,,
2022,NOV,,"Wednesday, November 23, 2022",TARTAN,TARTAN,-$124000.00,,,,
2022,NOV,,"Wednesday, November 23, 2022",TARTAN,TARTAN,-$100000.00,,,,
2022,NOV,,"Wednesday, November 23, 2022",TARTAN,TARTAN,-$30000.00,,,,
2022,NOV,,"Wednesday, November 23, 2022",TARTAN,TARTAN,-$304500.00,,,,
2022,NOV,,"Wednesday, November 23, 2022",TARTAN,TARTAN,-$250000.00,,,,
2022,NOV,,"Wednesday, November 30, 2022",TARTAN,TARTAN,-$450000.00,,,,
2022,OCT,,"Wednesday, October 05, 2022",TARTAN,TARTAN,-$120000.00,,,,
2022,OCT,,"Wednesday, October 05, 2022",TARTAN,TARTAN,-$260000.00,,,,
2022,OCT,,"Wednesday, October 12, 2022",TARTAN,TARTAN,-$100000.00,,,,
2022,OCT,,"Wednesday, October 19, 2022",TARTAN,TARTAN,-$175000.00,,,,
2022,OCT,,"Wednesday, October 19, 2022",TARTAN,TARTAN,-$295000.00,,,,
2022,OCT,,"Wednesday, October 26, 2022",TARTAN,TARTAN,-$200000.00,,,,
2022,OCT,,"Wednesday, October 26, 2022",TARTAN,TARTAN,-$395000.00,,,,
2022,SEP,,"Wednesday, September 07, 2022",TARTAN,TARTAN,-$315000.00,,,,
2022,SEP,,"Wednesday, September 14, 2022",TARTAN,TARTAN,-$300000.00,,,,
2022,SEP,,"Wednesday, September 14, 2022",TARTAN,TARTAN,-$55000.00,,,,
2022,SEP,,"Wednesday, September 21, 2022",TARTAN,TARTAN,-$125000.00,,,,
2022,SEP,,"Wednesday, September 21, 2022",TARTAN,TARTAN,-$150000.00,,,,
2022,SEP,,"Wednesday, September 21, 2022",TARTAN,TARTAN,-$38500.00,,,,
2022,SEP,,"Wednesday, September 28, 2022",TARTAN,TARTAN,-$175000.00,,,,
2022,SEP,,"Wednesday, September 28, 2022",TARTAN,TARTAN,-$200000.00,,,,
2022,SEP,,"Wednesday, September 28, 2022",TARTAN,TARTAN,-$25000.00,,,,
2022,SEP,,"Wednesday, September 28, 2022",TARTAN,TARTAN,-$200000.00,,,,
2022,SEP,,"Wednesday, September 28, 2022",TARTAN,TARTAN,-$130000.00,,,,
2022,SEP,,"Wednesday, September 28, 2022",TARTAN,TARTAN,-$70000.00,,,,
2023,APR,,"Friday, April 14, 2023",TRITON,TRITON ,-$100000.00,,,,
2023,APR,,"Friday, April 21, 2023",TRITON,TRITON ,-$325000.00,,,,
2023,AUG,,"Friday, August 11, 2023",TRITON,TRITON ,-$177500.00,,,,
2023,AUG,,"Friday, August 11, 2023",TRITON,TRITON ,-$100000.00,,,,
2023,AUG,,"Friday, August 18, 2023",TRITON,TRITON ,-$150000.00,,,,
2023,AUG,,"Friday, August 25, 2023",TRITON,TRITON ,-$66690.00,,,,
2023,AUG,,"Friday, August 25, 2023",TRITON,TRITON ,-$170000.00,,,,
2023,AUG,,"Friday, August 25, 2023",TRITON,TRITON ,-$66690.00,,,,
2023,AUG,,"Friday, August 25, 2023",TRITON,TRITON ,-$259500.00,,,,
2022,AUG,,"Friday, August 26, 2022",TRITON,TRITON ,-$34000.00,,,,
2022,DEC,,"Friday, December 09, 2022",TRITON,TRITON ,-$110870.00,,,,
2022,DEC,,"Friday, December 09, 2022",TRITON,TRITON ,-$160000.00,,,,
2022,DEC,,"Friday, December 16, 2022",TRITON,TRITON ,-$178210.00,,,,
2022,DEC,,"Friday, December 30, 2022",TRITON,TRITON ,-$204015.00,,,,
2023,FEB,,"Friday, February 03, 2023",TRITON,TRITON ,-$125000.00,,,,
2023,FEB,,"Friday, February 03, 2023",TRITON,TRITON ,-$26901.18,,,,
2023,FEB,,"Friday, February 10, 2023",TRITON,TRITON ,-$151000.00,,,,
2023,FEB,,"Friday, February 24, 2023",TRITON,TRITON ,-$53655.91,,,,
2023,FEB,,"Friday, February 24, 2023",TRITON,TRITON ,-$220000.00,,,,
2023,JAN,,"Friday, January 06, 2023",TRITON,TRITON ,-$100000.00,,,,
2023,JAN,,"Friday, January 13, 2023",TRITON,TRITON ,-$280000.00,,,,
